pool,model,seed,prefix_match,n_compared,orig_final,ext_at_Borig,orig_src,ext_src
FreeSolv,Adapter,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,46,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Progressive,52,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,Progressive,53,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,Progressive,54,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Progressive,55,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Progressive,56,True,169,0.4000000000000001,0.4000000000000001,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,52,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,53,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,54,True,169,0.03,0.03,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,55,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,56,True,169,0.24,0.24,refig42_tl,ext100
FreeSolv,Stop-Gradient Joint,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,56,True,248,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,42,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,43,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,45,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,46,True,143,4.299999999999999,4.299999999999999,refig42_tl,ext
Matbench-Gap,Adapter,42,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Adapter,43,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Adapter,44,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Adapter,45,True,169,0.3999999999999999,0.3999999999999999,refig42_tl,ext100
Matbench-Gap,Adapter,46,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,47,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,48,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,49,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,50,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,51,True,169,0.01,0.01,refig42_tl,ext100
HOPV15,End-to-End Joint,47,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,48,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,49,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,50,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,51,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,47,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,48,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,49,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,50,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,51,True,143,0.0,0.0,refig42_tl,ext
Matbench-Gap,Sequential,47,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,48,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Matbench-Gap,Sequential,49,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Sequential,50,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,51,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,52,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,53,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,54,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,55,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,56,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,57,True,169,0.07,0.07,refig42_tl,ext100
Matbench-Gap,Sequential,58,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Sequential,59,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
Matbench-Gap,Sequential,60,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,61,True,169,0.1500000000000001,0.1500000000000001,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,47,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,48,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,49,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,50,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,51,True,169,0.49,0.49,refig42_tl,ext100
FreeSolv,End-to-End Joint,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,61,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,51,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,46,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Progressive,42,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Progressive,43,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Progressive,44,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Progressive,45,True,169,0.3999999999999999,0.3999999999999999,refig42_tl,ext100
Matbench-Gap,Progressive,46,True,169,0.1,0.1,refig42_tl,ext100
Polarizability,End-to-End Joint,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,56,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),46,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,61,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,42,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,43,True,143,3.999999999999999,3.999999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,44,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Soft Parameter Sharing,45,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,46,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
Polarizability,Pretrain-then-Joint,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,46,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),61,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),51,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,56,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,47,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,48,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,49,True,143,4.299999999999999,4.299999999999999,refig42_tl,ext
HOPV15,Feature-extraction transfer,50,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,51,True,143,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,56,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),56,True,248,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,52,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Adapter,53,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,54,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,55,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Adapter,56,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),47,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),48,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),49,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),50,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),51,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,47,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Adapter,48,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Adapter,49,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Adapter,50,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Adapter,51,True,143,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,56,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,52,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Sequential,53,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,54,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,55,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Sequential,56,True,143,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),61,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,51,True,248,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,46,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,47,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Stop-Gradient Joint,48,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,49,True,143,2.619999999999999,2.619999999999999,refig42_tl,ext
HOPV15,Stop-Gradient Joint,50,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,51,True,143,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,61,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Domain Adaptation (MMD),56,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Progressive,42,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,43,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,44,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Progressive,45,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,46,True,143,0.0,0.0,refig42_tl,ext
Matbench-Gap,Domain Adaptation (MMD),42,True,169,0.1899999999999999,0.1899999999999999,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),43,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),44,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),45,True,169,0.25,0.25,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),46,True,169,0.1,0.1,refig42_tl,ext100
HOPV15,Sequential,57,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,58,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,59,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,61,True,143,0.0,0.0,refig42_tl,ext
Matbench-Gap,End-to-End Joint,57,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,58,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,59,True,169,0.3800000000000001,0.3800000000000001,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,60,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,61,True,169,0.6000000000000001,0.6000000000000001,refig42_tl,ext100
FreeSolv,End-to-End Joint,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,51,True,248,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,61,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,51,True,248,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,56,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,61,True,248,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,56,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,Soft Parameter Sharing,52,True,169,0.32,0.32,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,53,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,54,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,55,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,56,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Polarizability,Progressive,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,51,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,End-to-End Joint,52,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,53,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,54,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,55,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,56,True,169,0.2199999999999999,0.2199999999999999,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),52,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),53,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),54,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),55,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),56,True,169,0.24,0.24,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,47,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,48,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,49,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,50,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,51,True,169,0.1,0.1,refig42_tl,ext100
HOPV15,Soft Parameter Sharing,52,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Soft Parameter Sharing,53,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,54,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,55,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,56,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
Matbench-Gap,Progressive,57,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Progressive,58,True,169,0.7600000000000002,0.7600000000000002,refig42_tl,ext100
Matbench-Gap,Progressive,59,True,169,0.4699999999999998,0.4699999999999998,refig42_tl,ext100
Matbench-Gap,Progressive,60,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Progressive,61,True,169,0.02,0.02,refig42_tl,ext100
Polarizability,Feature-extraction transfer,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,51,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,46,True,248,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,52,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,53,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,54,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,55,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Feature-extraction transfer,56,True,143,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,46,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,61,True,248,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,46,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,End-to-End Joint,47,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,48,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,49,True,169,0.54,0.54,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,50,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,51,True,169,0.1,0.1,refig42_tl,ext100
HOPV15,End-to-End Joint,52,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,53,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,54,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,55,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,56,True,143,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,61,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,51,True,248,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,58,True,84,0.0,0.0,refig42_tl,ext
