benchmark,model,seed,final_regret_vm,final_regret_slurm,auc_vm,auc_slurm,final_equal,auc_equal
Matbench-Gap,PseudoLabeling,42,0.1,0.1,0.6221238938053084,0.6221238938053084,True,True
Matbench-Gap,PseudoLabeling,43,0.1500000000000001,0.1500000000000001,0.1500000000000001,0.1500000000000001,True,True
Matbench-Gap,PseudoLabeling,44,0.1500000000000001,0.1500000000000001,0.3933628318584061,0.3933628318584061,True,True
Matbench-Gap,PseudoLabeling,45,0.07,0.07,0.6584955752212366,0.6584955752212366,True,True
Matbench-Gap,PseudoLabeling,46,0.1,0.1,0.2929203539822996,0.2929203539822996,True,True
Matbench-Gap,PseudoLabeling,52,0.0,0.0,0.5014749262536852,0.5014749262536852,True,True
Matbench-Gap,PseudoLabeling,53,0.1,0.1,0.4746312684365759,0.4746312684365759,True,True
Matbench-Gap,PseudoLabeling,54,0.01,0.01,0.2380235988200574,0.2380235988200574,True,True
Matbench-Gap,PseudoLabeling,55,0.1,0.1,0.3212389380530959,0.3212389380530959,True,True
Matbench-Gap,PseudoLabeling,56,0.1,0.1,0.2480825958702055,0.2480825958702055,True,True
Branin-Unfav,DNGOJoint,42,0.0681981043913921,0.0681981043913921,1.381802464226627,1.381802464226627,True,True
Branin-Unfav,DNGOJoint,43,0.00241426425751,0.00241426425751,0.97348072434579,0.97348072434579,True,True
Branin-Unfav,DNGOJoint,44,4.732798348360704,4.732798348360704,5.1236537602458405,5.1236537602458405,True,True
Branin-Unfav,DNGOJoint,45,0.00241426425751,0.00241426425751,6.276138541688206,6.276138541688206,True,True
Branin-Unfav,DNGOJoint,46,0.0457697300888585,0.0457697300888585,1.453216918688909,1.453216918688909,True,True
FreeSolv,DNGOGradient,47,0.0,0.0,0.3564977973568256,0.3564977973568256,True,True
FreeSolv,DNGOGradient,48,0.0,0.0,0.3578193832599093,0.3578193832599093,True,True
FreeSolv,DNGOGradient,49,0.0,0.0,0.2174008810572671,0.2174008810572671,True,True
FreeSolv,DNGOGradient,50,0.0,0.0,0.5200440528634322,0.5200440528634322,True,True
FreeSolv,DNGOGradient,51,0.0,0.0,0.2292951541850204,0.2292951541850204,True,True
Matbench-Gap,Adapter,47,0.24,0.24,0.498407079646016,0.498407079646016,True,True
Matbench-Gap,Adapter,48,0.07,0.07,0.5405014749262514,0.5405014749262514,True,True
Matbench-Gap,Adapter,49,0.1,0.1,0.1743362831858403,0.1743362831858403,True,True
Matbench-Gap,Adapter,50,0.1,0.1,0.2150442477876098,0.2150442477876098,True,True
Matbench-Gap,Adapter,51,0.1,0.1,0.1943952802359875,0.1943952802359875,True,True
Matbench-Gap,DNGOGradient,57,0.07,0.07,0.3835693215339213,0.3835693215339213,True,True
Matbench-Gap,DNGOGradient,58,0.01,0.01,0.1754867256637159,0.1754867256637159,True,True
Matbench-Gap,DNGOGradient,59,0.2999999999999998,0.2999999999999998,0.5176991150442473,0.5176991150442473,True,True
Matbench-Gap,DNGOGradient,60,0.02,0.02,0.1344542772861352,0.1344542772861352,True,True
Matbench-Gap,DNGOGradient,61,0.4000000000000001,0.4000000000000001,0.5873156342182885,0.5873156342182885,True,True
Park-Unfav,DNGOGradient,52,0.0,0.0,0.207885414672841,0.207885414672841,True,True
Park-Unfav,DNGOGradient,53,0.0,0.0,0.0298729046370556,0.0298729046370556,True,True
Park-Unfav,DNGOGradient,54,0.0,0.0,5.149418173699922e-09,5.149418173699922e-09,True,True
Park-Unfav,DNGOGradient,55,0.0,0.0,0.3584547438918968,0.3584547438918968,True,True
Park-Unfav,DNGOGradient,56,0.0,0.0,0.2078854199497589,0.2078854199497589,True,True
Matbench-Gap,KnowledgeDistillation,57,0.6000000000000001,0.6000000000000001,1.0106194690265475,1.0106194690265475,True,True
Matbench-Gap,KnowledgeDistillation,58,0.01,0.01,0.2380235988200574,0.2380235988200574,True,True
Matbench-Gap,KnowledgeDistillation,59,0.2999999999999998,0.2999999999999998,0.5672566371681399,0.5672566371681399,True,True
Matbench-Gap,KnowledgeDistillation,60,0.1,0.1,0.1601769911504421,0.1601769911504421,True,True
Matbench-Gap,KnowledgeDistillation,61,0.0,0.0,0.4044247787610615,0.4044247787610615,True,True
Branin-Fav,Curriculum,47,0.00241426425751,0.00241426425751,1.5903144126391435,1.5903144126391435,True,True
Branin-Fav,Curriculum,48,0.1534502254535983,0.1534502254535983,3.180881084896241,3.180881084896241,True,True
Branin-Fav,Curriculum,49,0.4078043888879996,0.4078043888879996,2.9863373459857465,2.9863373459857465,True,True
Branin-Fav,Curriculum,50,0.1388635850122277,0.1388635850122277,4.105516059251366,4.105516059251366,True,True
Branin-Fav,Curriculum,51,0.1388635850122277,0.1388635850122277,0.9949442120911468,0.9949442120911468,True,True
HOPV15,KnowledgeDistillation,52,3.499999999999999,3.499999999999999,3.4999999999999987,3.4999999999999987,True,True
HOPV15,KnowledgeDistillation,53,0.0,0.0,3.723295454545445,3.723295454545445,True,True
HOPV15,KnowledgeDistillation,54,0.0,0.0,4.114962121212118,4.114962121212118,True,True
HOPV15,KnowledgeDistillation,55,3.9,3.9,5.24488636363636,5.24488636363636,True,True
HOPV15,KnowledgeDistillation,56,0.0,0.0,0.3488636363636349,0.3488636363636349,True,True
Branin-Fav,Curriculum,57,0.1388635850122277,0.1388635850122277,0.3143375985296913,0.3143375985296913,True,True
Branin-Fav,Curriculum,58,1.0472265956176212,1.0472265956176212,3.3560810181460456,3.3560810181460456,True,True
Branin-Fav,Curriculum,59,0.4078043888879996,0.4078043888879996,4.835514456862752,4.835514456862752,True,True
Branin-Fav,Curriculum,60,0.0681981043913921,0.0681981043913921,2.6869272008653784,2.6869272008653784,True,True
Branin-Fav,Curriculum,61,0.1388635850122277,0.1388635850122277,1.7422784014964765,1.7422784014964765,True,True
Branin-Unfav,DNGOGradient,52,3.184115231995301,3.184115231995301,3.184115231995301,3.184115231995301,True,True
Branin-Unfav,DNGOGradient,53,5.396536248624538,5.396536248624538,5.708904161615584,5.708904161615584,True,True
Branin-Unfav,DNGOGradient,54,0.0681981043913921,0.0681981043913921,1.3740017887399785,1.3740017887399785,True,True
Branin-Unfav,DNGOGradient,55,4.142842528648427,4.142842528648427,6.027838678520424,6.027838678520424,True,True
Branin-Unfav,DNGOGradient,56,0.0681981043913921,0.0681981043913921,1.410209144797641,1.410209144797641,True,True
FreeSolv,DomainAdaptationMMD,47,0.0,0.0,0.3089207048458127,0.3089207048458127,True,True
FreeSolv,DomainAdaptationMMD,48,0.0,0.0,0.2970264317180595,0.2970264317180595,True,True
FreeSolv,DomainAdaptationMMD,49,0.0,0.0,0.2174008810572671,0.2174008810572671,True,True
FreeSolv,DomainAdaptationMMD,50,0.0,0.0,0.5081497797356791,0.5081497797356791,True,True
FreeSolv,DomainAdaptationMMD,51,0.0,0.0,0.2174008810572671,0.2174008810572671,True,True
Park-Unfav,Adapter,47,0.0,0.0,0.0,0.0,True,True
Park-Unfav,Adapter,48,0.0,0.0,0.2078854369920276,0.2078854369920276,True,True
Park-Unfav,Adapter,49,0.0,0.0,0.1792273714969068,0.1792273714969068,True,True
Park-Unfav,Adapter,50,0.0,0.0,0.0,0.0,True,True
Park-Unfav,Adapter,51,0.0,0.0,9.897682423898942e-09,9.897682423898942e-09,True,True
FreeSolv,PseudoLabeling,52,0.0,0.0,0.5408590308370005,0.5408590308370005,True,True
FreeSolv,PseudoLabeling,53,0.0,0.0,0.345925110132156,0.345925110132156,True,True
FreeSolv,PseudoLabeling,54,0.0,0.0,0.0165198237885461,0.0165198237885461,True,True
FreeSolv,PseudoLabeling,55,0.0,0.0,0.0165198237885461,0.0165198237885461,True,True
FreeSolv,PseudoLabeling,56,0.0,0.0,0.294713656387663,0.294713656387663,True,True
Matbench-Gap,DomainAdaptationMMD,47,0.1,0.1,0.5973451327433614,0.5973451327433614,True,True
Matbench-Gap,DomainAdaptationMMD,48,0.3999999999999999,0.3999999999999999,0.8188790560471966,0.8188790560471966,True,True
Matbench-Gap,DomainAdaptationMMD,49,0.7800000000000002,0.7800000000000002,0.7800000000000004,0.7800000000000004,True,True
Matbench-Gap,DomainAdaptationMMD,50,0.1,0.1,0.2386430678466067,0.2386430678466067,True,True
Matbench-Gap,DomainAdaptationMMD,51,0.1,0.1,0.3595870206489659,0.3595870206489659,True,True
Polarizability,Progressive,57,0.0,0.0,0.0277071767935957,0.0277071767935957,True,True
Polarizability,Progressive,58,0.0,0.0,0.0307803886214567,0.0307803886214567,True,True
Polarizability,Progressive,59,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Polarizability,Progressive,60,0.0,0.0,0.006419955598516,0.006419955598516,True,True
Polarizability,Progressive,61,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Branin-Unfav,Adapter,47,2.3273694998934467,2.3273694998934467,4.868939246067839,4.868939246067839,True,True
Branin-Unfav,Adapter,48,3.446942981778651,3.446942981778651,4.204809518155727,4.204809518155727,True,True
Branin-Unfav,Adapter,49,4.142842528648427,4.142842528648427,4.713030491544814,4.713030491544814,True,True
Branin-Unfav,Adapter,50,0.4927618041684987,0.4927618041684987,1.271289232568385,1.271289232568385,True,True
Branin-Unfav,Adapter,51,4.056300340445636,4.056300340445636,5.577652680914993,5.577652680914993,True,True
HOPV15,SoftParameterSharing,42,4.699999999999999,4.699999999999999,5.269507575757574,5.269507575757574,True,True
HOPV15,SoftParameterSharing,43,0.0,0.0,2.7149621212121104,2.7149621212121104,True,True
HOPV15,SoftParameterSharing,44,0.0,0.0,1.842613636363628,1.842613636363628,True,True
HOPV15,SoftParameterSharing,45,4.699999999999999,4.699999999999999,5.19337121212121,5.19337121212121,True,True
HOPV15,SoftParameterSharing,46,3.499999999999999,3.499999999999999,4.297727272727268,4.297727272727268,True,True
Park-Unfav,TwoStageJoint,42,0.0,0.0,3.8906202903259566e-08,3.8906202903259566e-08,True,True
Park-Unfav,TwoStageJoint,43,0.0,0.0,0.4381157486740898,0.4381157486740898,True,True
Park-Unfav,TwoStageJoint,44,0.0,0.0,0.3883298187766263,0.3883298187766263,True,True
Park-Unfav,TwoStageJoint,45,0.0,0.0,0.0896146570595293,0.0896146570595293,True,True
Park-Unfav,TwoStageJoint,46,0.0,0.0,0.3749382604384454,0.3749382604384454,True,True
Branin-Fav,DNGOJoint,52,0.0681981043913921,0.0681981043913921,3.3037581705208834,3.3037581705208834,True,True
Branin-Fav,DNGOJoint,53,0.00241426425751,0.00241426425751,1.9380343493712868,1.9380343493712868,True,True
Branin-Fav,DNGOJoint,54,0.00241426425751,0.00241426425751,2.2685044364362,2.2685044364362,True,True
Branin-Fav,DNGOJoint,55,0.1534502254535983,0.1534502254535983,3.476901220351864,3.476901220351864,True,True
Branin-Fav,DNGOJoint,56,0.230368583809307,0.230368583809307,2.683139148208246,2.683139148208246,True,True
COFs,DomainAdaptationMMD,52,0.0,0.0,1.1439653935431535,1.1439653935431535,True,True
COFs,DomainAdaptationMMD,53,0.0,0.0,1.097201847631688,1.097201847631688,True,True
COFs,DomainAdaptationMMD,54,0.0,0.0,0.8753151203283781,0.8753151203283781,True,True
COFs,DomainAdaptationMMD,55,0.0,0.0,1.3505041730279774,1.3505041730279774,True,True
COFs,DomainAdaptationMMD,56,0.0,0.0,0.5409837246724751,0.5409837246724751,True,True
HOPV15,DomainAdaptationMMD,42,0.0,0.0,3.594128787878779,3.594128787878779,True,True
HOPV15,DomainAdaptationMMD,43,3.499999999999999,3.499999999999999,4.838068181818177,4.838068181818177,True,True
HOPV15,DomainAdaptationMMD,44,3.9,3.9,4.667992424242422,4.667992424242422,True,True
HOPV15,DomainAdaptationMMD,45,3.499999999999999,3.499999999999999,5.022916666666662,5.022916666666662,True,True
HOPV15,DomainAdaptationMMD,46,0.0,0.0,3.3094696969696886,3.3094696969696886,True,True
Branin-Fav,DNGOGradient,52,0.0681981043913921,0.0681981043913921,1.0838565667247249,1.0838565667247249,True,True
Branin-Fav,DNGOGradient,53,0.00241426425751,0.00241426425751,1.9970594396638888,1.9970594396638888,True,True
Branin-Fav,DNGOGradient,54,0.0681981043913921,0.0681981043913921,2.5828532272986493,2.5828532272986493,True,True
Branin-Fav,DNGOGradient,55,0.1388635850122277,0.1388635850122277,2.8118778157240607,2.8118778157240607,True,True
Branin-Fav,DNGOGradient,56,0.00241426425751,0.00241426425751,0.6432490029838543,0.6432490029838543,True,True
COFs,Adapter,47,0.0,0.0,1.1479171809801008,1.1479171809801008,True,True
COFs,Adapter,48,0.0,0.0,1.26964368443862,1.26964368443862,True,True
COFs,Adapter,49,0.0,0.0,1.0493764900585518,1.0493764900585518,True,True
COFs,Adapter,50,0.0,0.0,0.4970460408041308,0.4970460408041308,True,True
COFs,Adapter,51,0.0,0.0,1.3447393932042504,1.3447393932042504,True,True
FreeSolv,SoftParameterSharing,47,0.0,0.0,0.3446035242290723,0.3446035242290723,True,True
FreeSolv,SoftParameterSharing,48,0.0,0.0,0.3564977973568256,0.3564977973568256,True,True
FreeSolv,SoftParameterSharing,49,0.0,0.0,0.26497797356828,0.26497797356828,True,True
FreeSolv,SoftParameterSharing,50,0.0,0.0,0.5200440528634322,0.5200440528634322,True,True
FreeSolv,SoftParameterSharing,51,0.0,0.0,0.2292951541850204,0.2292951541850204,True,True
Branin-Fav,SoftParameterSharing,52,1.1039132572873882,1.1039132572873882,3.239365523013875,3.239365523013875,True,True
Branin-Fav,SoftParameterSharing,53,0.0681981043913921,0.0681981043913921,4.461715143228587,4.461715143228587,True,True
Branin-Fav,SoftParameterSharing,54,0.0681981043913921,0.0681981043913921,3.033639534445132,3.033639534445132,True,True
Branin-Fav,SoftParameterSharing,55,0.0681981043913921,0.0681981043913921,2.0843156211416027,2.0843156211416027,True,True
Branin-Fav,SoftParameterSharing,56,0.0681981043913921,0.0681981043913921,1.142898541652436,1.142898541652436,True,True
Matbench-Gap,SoftParameterSharing,52,0.2000000000000001,0.2000000000000001,0.5893805309734489,0.5893805309734489,True,True
Matbench-Gap,SoftParameterSharing,53,0.02,0.02,0.36867256637168,0.36867256637168,True,True
Matbench-Gap,SoftParameterSharing,54,0.01,0.01,0.3430383480825937,0.3430383480825937,True,True
Matbench-Gap,SoftParameterSharing,55,0.1,0.1,0.3566371681415916,0.3566371681415916,True,True
Matbench-Gap,SoftParameterSharing,56,0.1,0.1,0.3141592920353974,0.3141592920353974,True,True
Park-Fav,DNGOGradient,57,0.0,0.0,0.083050690368565,0.083050690368565,True,True
Park-Fav,DNGOGradient,58,0.0,0.0,0.1551917375544811,0.1551917375544811,True,True
Park-Fav,DNGOGradient,59,0.0,0.0,0.2555072593771005,0.2555072593771005,True,True
Park-Fav,DNGOGradient,60,0.0,0.0,0.0830510534533552,0.0830510534533552,True,True
Park-Fav,DNGOGradient,61,0.0,0.0,0.2472837316402896,0.2472837316402896,True,True
HOPV15,KnowledgeDistillation,47,3.499999999999999,3.499999999999999,4.145454545454541,4.145454545454541,True,True
HOPV15,KnowledgeDistillation,48,0.0,0.0,3.62102272727272,3.62102272727272,True,True
HOPV15,KnowledgeDistillation,49,3.499999999999999,3.499999999999999,4.074053030303027,4.074053030303027,True,True
HOPV15,KnowledgeDistillation,50,0.0,0.0,4.096969696969691,4.096969696969691,True,True
HOPV15,KnowledgeDistillation,51,0.0,0.0,0.994318181818177,0.994318181818177,True,True
Branin-Fav,SoftParameterSharing,42,0.0681981043913921,0.0681981043913921,0.8643664215496435,0.8643664215496435,True,True
Branin-Fav,SoftParameterSharing,43,0.0681981043913921,0.0681981043913921,1.3908716212419885,1.3908716212419885,True,True
Branin-Fav,SoftParameterSharing,44,0.8424602688694769,0.8424602688694769,3.501121567312587,3.501121567312587,True,True
Branin-Fav,SoftParameterSharing,45,0.6621478693184315,0.6621478693184315,3.925323529995601,3.925323529995601,True,True
Branin-Fav,SoftParameterSharing,46,0.1388635850122277,0.1388635850122277,2.487620336876427,2.487620336876427,True,True
Park-Fav,TwoStageJoint,57,0.0,0.0,0.0830506893512077,0.0830506893512077,True,True
Park-Fav,TwoStageJoint,58,0.0,0.0,0.1551917278341743,0.1551917278341743,True,True
Park-Fav,TwoStageJoint,59,0.0,0.0,0.2555072432020133,0.2555072432020133,True,True
Park-Fav,TwoStageJoint,60,0.0,0.0,0.0830510448139631,0.0830510448139631,True,True
Park-Fav,TwoStageJoint,61,0.0,0.0,0.247283713070416,0.247283713070416,True,True
Matbench-Gap,DNGOGradient,47,0.1899999999999999,0.1899999999999999,0.3489970501474916,0.3489970501474916,True,True
Matbench-Gap,DNGOGradient,48,0.24,0.24,0.5574041297935083,0.5574041297935083,True,True
Matbench-Gap,DNGOGradient,49,0.7200000000000002,0.7200000000000002,0.76070796460177,0.76070796460177,True,True
Matbench-Gap,DNGOGradient,50,0.1,0.1,0.2150442477876098,0.2150442477876098,True,True
Matbench-Gap,DNGOGradient,51,0.1899999999999999,0.1899999999999999,0.3023893805309728,0.3023893805309728,True,True
COFs,Progressive,47,0.0,0.0,1.4578701884598562,1.4578701884598562,True,True
COFs,Progressive,48,0.0,0.0,1.6622447714897703,1.6622447714897703,True,True
COFs,Progressive,49,0.0,0.0,1.7719876161128514,1.7719876161128514,True,True
COFs,Progressive,50,0.0,0.0,0.7476604527341034,0.7476604527341034,True,True
COFs,Progressive,51,0.0,0.0,1.827934263640094,1.827934263640094,True,True
Park-Fav,TwoStageJoint,52,0.0,0.0,0.2555072424081389,0.2555072424081389,True,True
Park-Fav,TwoStageJoint,53,0.0,0.0,0.1551917272946391,0.1551917272946391,True,True
Park-Fav,TwoStageJoint,54,0.0,0.0,0.2472837122765415,0.2472837122765415,True,True
Park-Fav,TwoStageJoint,55,0.0,0.0,0.0830510446867934,0.0830510446867934,True,True
Park-Fav,TwoStageJoint,56,0.0,0.0,4.318939174287674e-09,4.318939174287674e-09,True,True
COFs,PseudoLabeling,52,0.0,0.0,1.1439653935431535,1.1439653935431535,True,True
COFs,PseudoLabeling,53,0.0,0.0,1.2101976424937195,1.2101976424937195,True,True
COFs,PseudoLabeling,54,0.0,0.0,1.0325764061641247,1.0325764061641247,True,True
COFs,PseudoLabeling,55,0.0,0.0,1.3776417730018946,1.3776417730018946,True,True
COFs,PseudoLabeling,56,0.0,0.0,0.5513212407519649,0.5513212407519649,True,True
Branin-Fav,Adapter,52,0.1534502254535983,0.1534502254535983,4.078910635271335,4.078910635271335,True,True
Branin-Fav,Adapter,53,0.0681981043913921,0.0681981043913921,3.186614070407219,3.186614070407219,True,True
Branin-Fav,Adapter,54,0.1388635850122277,0.1388635850122277,2.533649594903414,2.533649594903414,True,True
Branin-Fav,Adapter,55,0.00241426425751,0.00241426425751,1.99804316369934,1.99804316369934,True,True
Branin-Fav,Adapter,56,0.00241426425751,0.00241426425751,0.3414673682055339,0.3414673682055339,True,True
Branin-Unfav,SoftParameterSharing,52,1.8455384964431327,1.8455384964431327,2.5368913159041435,2.5368913159041435,True,True
Branin-Unfav,SoftParameterSharing,53,4.142842528648427,4.142842528648427,5.187331398540288,5.187331398540288,True,True
Branin-Unfav,SoftParameterSharing,54,0.946471023136306,0.946471023136306,2.766307696739396,2.766307696739396,True,True
Branin-Unfav,SoftParameterSharing,55,4.142842528648427,4.142842528648427,5.805829932722193,5.805829932722193,True,True
Branin-Unfav,SoftParameterSharing,56,0.230368583809307,0.230368583809307,4.064153616522785,4.064153616522785,True,True
Park-Fav,Progressive,42,0.0,0.0,0.1574726396445791,0.1574726396445791,True,True
Park-Fav,Progressive,43,0.0,0.0,0.1111219969613363,0.1111219969613363,True,True
Park-Fav,Progressive,44,0.0,0.0,0.1574726387762103,0.1574726387762103,True,True
Park-Fav,Progressive,45,0.0,0.0,0.0830501384360817,0.0830501384360817,True,True
Park-Fav,Progressive,46,0.0,0.0,0.1761528163192759,0.1761528163192759,True,True
Branin-Fav,Progressive,42,3.706445880437144,3.706445880437144,9.085177607920691,9.085177607920691,True,True
Branin-Fav,Progressive,43,3.706445880437144,3.706445880437144,7.41097339753143,7.41097339753143,True,True
Branin-Fav,Progressive,44,1.0543864232372633,1.0543864232372633,4.035217476217172,4.035217476217172,True,True
Branin-Fav,Progressive,45,2.549709755840878,2.549709755840878,6.117932546958475,6.117932546958475,True,True
Branin-Fav,Progressive,46,0.0681981043913921,0.0681981043913921,2.585257337189729,2.585257337189729,True,True
COFs,Progressive,52,0.0,0.0,1.366622698725124,1.366622698725124,True,True
COFs,Progressive,53,0.0,0.0,1.1507348777185629,1.1507348777185629,True,True
COFs,Progressive,54,0.0,0.0,1.6685871674693515,1.6685871674693515,True,True
COFs,Progressive,55,0.0,0.0,1.7522862435420703,1.7522862435420703,True,True
COFs,Progressive,56,0.0,0.0,0.6491197618125547,0.6491197618125547,True,True
Matbench-Gap,DomainAdaptationMMD,42,0.2999999999999998,0.2999999999999998,0.7513274336283176,0.7513274336283176,True,True
Matbench-Gap,DomainAdaptationMMD,43,0.01,0.01,0.071946902654867,0.071946902654867,True,True
Matbench-Gap,DomainAdaptationMMD,44,0.02,0.02,0.2441887905604706,0.2441887905604706,True,True
Matbench-Gap,DomainAdaptationMMD,45,0.0999999999999998,0.0999999999999998,0.7519174041297915,0.7519174041297915,True,True
Matbench-Gap,DomainAdaptationMMD,46,0.1,0.1,0.6138643067846584,0.6138643067846584,True,True
Matbench-Gap,TwoStageJoint,42,0.0,0.0,0.2418879056047186,0.2418879056047186,True,True
Matbench-Gap,TwoStageJoint,43,0.1500000000000001,0.1500000000000001,0.1500000000000001,0.1500000000000001,True,True
Matbench-Gap,TwoStageJoint,44,0.1,0.1,0.3005899705014738,0.3005899705014738,True,True
Matbench-Gap,TwoStageJoint,45,0.4000000000000001,0.4000000000000001,0.842477876106193,0.842477876106193,True,True
Matbench-Gap,TwoStageJoint,46,0.0,0.0,0.2064896755162232,0.2064896755162232,True,True
Branin-Fav,Sequential,47,0.00241426425751,0.00241426425751,1.7326446979025547,1.7326446979025547,True,True
Branin-Fav,Sequential,48,0.1534502254535983,0.1534502254535983,3.180881084896241,3.180881084896241,True,True
Branin-Fav,Sequential,49,0.4078043888879996,0.4078043888879996,2.9863373459857465,2.9863373459857465,True,True
Branin-Fav,Sequential,50,0.1534502254535983,0.1534502254535983,4.13509016712951,4.13509016712951,True,True
Branin-Fav,Sequential,51,0.1534502254535983,0.1534502254535983,0.9974824160446012,0.9974824160446012,True,True
Branin-Fav,DomainAdaptationMMD,57,0.1534502254535983,0.1534502254535983,0.3991027792549014,0.3991027792549014,True,True
Branin-Fav,DomainAdaptationMMD,58,0.4078043888879996,0.4078043888879996,3.239106483120449,3.239106483120449,True,True
Branin-Fav,DomainAdaptationMMD,59,0.4078043888879996,0.4078043888879996,4.497749929435499,4.497749929435499,True,True
Branin-Fav,DomainAdaptationMMD,60,0.1388635850122277,0.1388635850122277,2.937198239488807,2.937198239488807,True,True
Branin-Fav,DomainAdaptationMMD,61,0.2639537746364127,0.2639537746364127,1.8998989174887968,1.8998989174887968,True,True
Branin-Unfav,PseudoLabeling,52,3.184115231995301,3.184115231995301,3.184115231995301,3.184115231995301,True,True
Branin-Unfav,PseudoLabeling,53,5.396536248624538,5.396536248624538,5.526002301814821,5.526002301814821,True,True
Branin-Unfav,PseudoLabeling,54,0.230368583809307,0.230368583809307,2.5593471911348336,2.5593471911348336,True,True
Branin-Unfav,PseudoLabeling,55,4.142842528648427,4.142842528648427,6.182846128472632,6.182846128472632,True,True
Branin-Unfav,PseudoLabeling,56,0.1464807059646879,0.1464807059646879,1.2335676451376325,1.2335676451376325,True,True
Park-Unfav,PseudoLabeling,57,0.0,0.0,0.0896136914912742,0.0896136914912742,True,True
Park-Unfav,PseudoLabeling,58,0.0,0.0,2.3083722717335915e-08,2.3083722717335915e-08,True,True
Park-Unfav,PseudoLabeling,59,0.0,0.0,0.3584547430254365,0.3584547430254365,True,True
Park-Unfav,PseudoLabeling,60,0.0,0.0,0.4779436493574781,0.4779436493574781,True,True
Park-Unfav,PseudoLabeling,61,0.0,0.0,0.0,0.0,True,True
Matbench-Gap,SoftParameterSharing,57,0.2000000000000001,0.2000000000000001,0.7380530973451315,0.7380530973451315,True,True
Matbench-Gap,SoftParameterSharing,58,0.01,0.01,0.1861061946902646,0.1861061946902646,True,True
Matbench-Gap,SoftParameterSharing,59,0.0299999999999998,0.0299999999999998,0.3801474926253668,0.3801474926253668,True,True
Matbench-Gap,SoftParameterSharing,60,0.4000000000000001,0.4000000000000001,0.5233038348082589,0.5233038348082589,True,True
Matbench-Gap,SoftParameterSharing,61,0.6000000000000001,0.6000000000000001,0.769616519174041,0.769616519174041,True,True
Park-Fav,KnowledgeDistillation,57,0.0,0.0,0.0830507115365697,0.0830507115365697,True,True
Park-Fav,KnowledgeDistillation,58,0.0,0.0,0.1551917470545028,0.1551917470545028,True,True
Park-Fav,KnowledgeDistillation,59,0.0,0.0,0.2555072534419534,0.2555072534419534,True,True
Park-Fav,KnowledgeDistillation,60,0.0,0.0,0.0830510584684067,0.0830510584684067,True,True
Park-Fav,KnowledgeDistillation,61,0.0,0.0,0.2472837186303502,0.2472837186303502,True,True
Park-Unfav,Curriculum,42,0.0,0.0,3.90261157051304e-08,3.90261157051304e-08,True,True
Park-Unfav,Curriculum,43,0.0,0.0,0.3584547450306969,0.3584547450306969,True,True
Park-Unfav,Curriculum,44,0.0,0.0,0.2688427080592081,0.2688427080592081,True,True
Park-Unfav,Curriculum,45,0.0,0.0,0.0896146490269751,0.0896146490269751,True,True
Park-Unfav,Curriculum,46,0.0,0.0,0.3749382612831348,0.3749382612831348,True,True
Branin-Unfav,KnowledgeDistillation,52,3.184115231995301,3.184115231995301,3.184115231995301,3.184115231995301,True,True
Branin-Unfav,KnowledgeDistillation,53,5.396536248624538,5.396536248624538,5.526002301814821,5.526002301814821,True,True
Branin-Unfav,KnowledgeDistillation,54,0.230368583809307,0.230368583809307,2.5593471911348336,2.5593471911348336,True,True
Branin-Unfav,KnowledgeDistillation,55,4.142842528648427,4.142842528648427,6.182846128472632,6.182846128472632,True,True
Branin-Unfav,KnowledgeDistillation,56,0.1464807059646879,0.1464807059646879,1.2335676451376325,1.2335676451376325,True,True
Park-Unfav,DNGOJoint,47,0.0,0.0,0.0,0.0,True,True
Park-Unfav,DNGOJoint,48,0.0,0.0,0.2078854271443563,0.2078854271443563,True,True
Park-Unfav,DNGOJoint,49,0.0,0.0,0.179227371623797,0.179227371623797,True,True
Park-Unfav,DNGOJoint,50,0.0,0.0,0.0,0.0,True,True
Park-Unfav,DNGOJoint,51,0.0,0.0,9.956572356006936e-09,9.956572356006936e-09,True,True
Park-Fav,Sequential,57,0.0,0.0,0.0830507115365697,0.0830507115365697,True,True
Park-Fav,Sequential,58,0.0,0.0,0.1551917470545028,0.1551917470545028,True,True
Park-Fav,Sequential,59,0.0,0.0,0.2555072534419534,0.2555072534419534,True,True
Park-Fav,Sequential,60,0.0,0.0,0.0830510588371345,0.0830510588371345,True,True
Park-Fav,Sequential,61,0.0,0.0,0.2472837186303502,0.2472837186303502,True,True
Branin-Unfav,Adapter,42,0.3969509731715899,0.3969509731715899,1.4592255038652424,1.4592255038652424,True,True
Branin-Unfav,Adapter,43,1.9550003886074323,1.9550003886074323,6.191471931786864,6.191471931786864,True,True
Branin-Unfav,Adapter,44,2.845455061853058,2.845455061853058,3.547411015470225,3.547411015470225,True,True
Branin-Unfav,Adapter,45,0.00241426425751,0.00241426425751,4.1703072066688485,4.1703072066688485,True,True
Branin-Unfav,Adapter,46,0.2765471034587321,0.2765471034587321,1.125801359263625,1.125801359263625,True,True
Branin-Fav,DNGOGradient,57,0.0681981043913921,0.0681981043913921,0.2450348455544518,0.2450348455544518,True,True
Branin-Fav,DNGOGradient,58,0.1534502254535983,0.1534502254535983,3.324734384189498,3.324734384189498,True,True
