benchmark,model,seed,fraction,n_hf,n_lf,n_train,pool,dim,numpy_fit_flops,numpy_predict_flops,fit_flops,predict_flops,ok,elapsed,err
Polarizability,Adapter,42,1.0,16,83,99,1134,10,14859744,10181052,537553120,21067452,1,0.95,
Polarizability,Adapter,43,0.1,2,8,10,1134,10,13959558,10181052,66201734,21067452,1,1.06,
Polarizability,Adapter,43,0.3,5,25,30,1134,10,14130675,10181052,172303475,21067452,1,0.95,
Polarizability,Adapter,43,0.5,8,42,50,1134,10,14313672,10181052,278417096,21067452,1,0.95,
Polarizability,Adapter,43,0.7,11,58,69,1134,10,14508549,10181052,379029125,21067452,1,0.95,
Polarizability,Adapter,43,1.0,16,83,99,1134,10,14859744,10181052,537553120,21067452,1,1.13,
HOPV15,MFGP,42,0.1,2,15,17,240,10,0,0,1040400,2119152,1,0.25,
HOPV15,MFGP,42,0.3,4,45,49,240,10,0,0,24605448,6936048,1,0.53,
HOPV15,MFGP,42,0.5,8,74,82,240,10,0,0,100053120,13036032,1,0.66,
HOPV15,MFGP,42,0.7,10,104,114,240,10,0,0,306211752,20049408,1,0.97,
HOPV15,MFGP,42,1.0,15,149,164,240,10,0,0,637435200,33172608,1,0.94,
HOPV15,MFGP,43,0.1,2,15,17,240,10,0,0,1300500,2119152,1,0.33,
HOPV15,MFGP,43,0.3,4,45,49,240,10,0,0,21090384,6936048,1,0.44,
HOPV15,MFGP,43,0.5,8,74,82,240,10,0,0,114644200,13036032,1,0.76,
HOPV15,MFGP,43,0.7,10,104,114,240,10,0,0,286769736,20049408,1,0.9,
HOPV15,MFGP,43,1.0,15,149,164,240,10,0,0,713927424,33172608,1,1.01,
HOPV15,NARGP,42,0.1,2,15,17,240,10,0,0,456456,2076584,1,0.3,
HOPV15,NARGP,42,0.3,4,45,49,240,10,0,0,6071152,6648416,1,0.27,
HOPV15,NARGP,42,0.5,8,74,82,240,10,0,0,39266368,12146624,1,0.39,
HOPV15,NARGP,42,0.7,10,104,114,240,10,0,0,76921584,18429800,1,0.32,
HOPV15,NARGP,42,1.0,15,149,164,240,10,0,0,150398520,29741850,1,0.31,
HOPV15,NARGP,43,0.1,2,15,17,240,10,0,0,435408,2076584,1,0.29,
HOPV15,NARGP,43,0.3,4,45,49,240,10,0,0,6068336,6648416,1,0.25,
HOPV15,NARGP,43,0.5,8,74,82,240,10,0,0,36816592,12146624,1,0.36,
HOPV15,NARGP,43,0.7,10,104,114,240,10,0,0,70911360,18429800,1,0.37,
HOPV15,NARGP,43,1.0,15,149,164,240,10,0,0,158657292,29741850,1,0.32,
HOPV15,Sparse MFGP,42,0.1,2,15,17,240,10,0,0,104035000,2137036,1,10.78,
HOPV15,Sparse MFGP,42,0.3,4,45,49,240,10,0,0,1784739000,4669388,1,20.85,
HOPV15,Sparse MFGP,42,0.5,8,74,82,240,10,0,0,7659960000,9400136,1,13.21,
HOPV15,Sparse MFGP,42,0.7,10,104,114,240,10,0,0,15316172000,12887528,1,11.24,
HOPV15,Sparse MFGP,42,1.0,15,149,164,240,10,0,0,21739772000,12887528,1,11.56,
HOPV15,Sparse MFGP,43,0.1,2,15,17,240,10,0,0,104035000,2137036,1,14.74,
HOPV15,Sparse MFGP,43,0.3,4,45,49,240,10,0,0,1784739000,4669388,1,13.47,
HOPV15,Sparse MFGP,43,0.5,8,74,82,240,10,0,0,7659960000,9400136,1,14.63,
HOPV15,Sparse MFGP,43,0.7,10,104,114,240,10,0,0,15316172000,12887528,1,11.35,
HOPV15,Sparse MFGP,43,1.0,15,149,164,240,10,0,0,21739772000,12887528,1,13.48,
HOPV15,DKL Multi-Fidelity,42,0.1,2,15,17,240,10,0,0,304414000,7778768,1,12.25,
HOPV15,DKL Multi-Fidelity,42,0.3,4,45,49,240,10,0,0,1070270000,13001680,1,13.08,
HOPV15,DKL Multi-Fidelity,42,0.5,8,74,82,240,10,0,0,2299784000,18559408,1,10.24,
HOPV15,DKL Multi-Fidelity,42,0.7,10,104,114,240,10,0,0,4120200000,24115120,1,12.74,
HOPV15,DKL Multi-Fidelity,42,1.0,15,149,164,240,10,0,0,8674300000,33123920,1,13.81,
HOPV15,DKL Multi-Fidelity,43,0.1,2,15,17,240,10,0,0,304414000,7778768,1,11.96,
HOPV15,DKL Multi-Fidelity,43,0.3,4,45,49,240,10,0,0,1070270000,13001680,1,13.15,
HOPV15,DKL Multi-Fidelity,43,0.5,8,74,82,240,10,0,0,2299784000,18559408,1,11.71,
HOPV15,DKL Multi-Fidelity,43,0.7,10,104,114,240,10,0,0,4120200000,24115120,1,13.14,
HOPV15,DKL Multi-Fidelity,43,1.0,15,149,164,240,10,0,0,8674300000,33123920,1,10.21,
HOPV15,Sequential,42,0.1,2,15,17,240,10,13959558,2154720,104174982,6732000,1,0.72,
HOPV15,Sequential,42,0.3,4,45,49,240,10,14072316,2154720,277205244,6732000,1,0.72,
HOPV15,Sequential,42,0.5,8,74,82,240,10,14313672,2154720,452363976,6732000,1,0.77,
HOPV15,Sequential,42,0.7,10,104,114,240,10,14442270,2154720,625410078,6732000,1,10.82,
HOPV15,Sequential,42,1.0,15,149,164,240,10,14786865,2154720,892644273,6732000,1,0.85,
HOPV15,Sequential,43,0.1,2,15,17,240,10,13959558,2154720,104174982,6732000,1,0.73,
HOPV15,Sequential,43,0.3,4,45,49,240,10,14072316,2154720,277205244,6732000,1,0.73,
HOPV15,Sequential,43,0.5,8,74,82,240,10,14313672,2154720,452363976,6732000,1,0.76,
HOPV15,Sequential,43,0.7,10,104,114,240,10,14442270,2154720,625410078,6732000,1,0.76,
HOPV15,Sequential,43,1.0,15,149,164,240,10,14786865,2154720,892644273,6732000,1,0.85,
HOPV15,Curriculum,42,0.1,2,15,17,240,10,13959558,2154720,111669382,6732000,1,0.97,
HOPV15,Curriculum,42,0.3,4,45,49,240,10,14072316,2154720,279187196,6732000,1,0.99,
HOPV15,Curriculum,42,0.5,8,74,82,240,10,14313672,2154720,451730632,6732000,1,0.99,
HOPV15,Curriculum,42,0.7,10,104,114,240,10,14442270,2154720,624310046,6732000,1,1.11,
HOPV15,Curriculum,42,1.0,15,149,164,240,10,14786865,2154720,890882097,6732000,1,1.08,
HOPV15,Curriculum,43,0.1,2,15,17,240,10,13959558,2154720,111669382,6732000,1,0.99,
HOPV15,Curriculum,43,0.3,4,45,49,240,10,14072316,2154720,279187196,6732000,1,0.96,
HOPV15,Curriculum,43,0.5,8,74,82,240,10,14313672,2154720,451730632,6732000,1,1.05,
HOPV15,Curriculum,43,0.7,10,104,114,240,10,14442270,2154720,624310046,6732000,1,0.99,
HOPV15,Curriculum,43,1.0,15,149,164,240,10,14786865,2154720,890882097,6732000,1,1.41,
HOPV15,DNGO-Gradient,42,0.1,2,15,17,240,10,13959558,2154720,172002182,6732000,1,2.72,
HOPV15,DNGO-Gradient,42,0.3,4,45,49,240,10,14072316,2154720,454139644,6732000,1,2.78,
HOPV15,DNGO-Gradient,42,0.5,8,74,82,240,10,14313672,2154720,762200776,6732000,1,2.74,
HOPV15,DNGO-Gradient,42,0.7,10,104,114,240,10,14442270,2154720,1044354078,6732000,1,2.73,
HOPV15,DNGO-Gradient,42,1.0,15,149,164,240,10,14786865,2154720,1501796273,6732000,1,2.76,
HOPV15,DNGO-Gradient,43,0.1,2,15,17,240,10,13959558,2154720,172002182,6732000,1,2.61,
HOPV15,DNGO-Gradient,43,0.3,4,45,49,240,10,14072316,2154720,454139644,6732000,1,2.62,
HOPV15,DNGO-Gradient,43,0.5,8,74,82,240,10,14313672,2154720,762200776,6732000,1,13.37,
HOPV15,DNGO-Gradient,43,0.7,10,104,114,240,10,14442270,2154720,1044354078,6732000,1,2.73,
HOPV15,DNGO-Gradient,43,1.0,15,149,164,240,10,14786865,2154720,1501796273,6732000,1,2.79,
HOPV15,Progressive,42,0.1,2,15,17,240,10,13959558,2154720,60142982,6732000,1,0.6,
HOPV15,Progressive,42,0.3,4,45,49,240,10,14072316,2154720,147861244,6732000,1,0.41,
HOPV15,Progressive,42,0.5,8,74,82,240,10,14313672,2154720,237707976,6732000,1,0.43,
HOPV15,Progressive,42,0.7,10,104,114,240,10,14442270,2154720,325442078,6732000,1,0.48,
HOPV15,Progressive,42,1.0,15,149,164,240,10,14786865,2154720,461956273,6732000,1,0.44,
HOPV15,Progressive,43,0.1,2,15,17,240,10,13959558,2154720,60142982,6732000,1,0.41,
HOPV15,Progressive,43,0.3,4,45,49,240,10,14072316,2154720,147861244,6732000,1,0.48,
HOPV15,Progressive,43,0.5,8,74,82,240,10,14313672,2154720,237707976,6732000,1,0.56,
HOPV15,Progressive,43,0.7,10,104,114,240,10,14442270,2154720,325442078,6732000,1,0.5,
HOPV15,Progressive,43,1.0,15,149,164,240,10,14786865,2154720,461956273,6732000,1,0.55,
HOPV15,Two-Stage Joint,42,0.1,2,15,17,240,10,13959558,2154720,108182662,6732000,1,1.15,
HOPV15,Two-Stage Joint,42,0.3,4,45,49,240,10,14072316,2154720,285362684,6732000,1,0.95,
HOPV15,Two-Stage Joint,42,0.5,8,74,82,240,10,14313672,2154720,468527304,6732000,1,0.98,
HOPV15,Two-Stage Joint,42,0.7,10,104,114,240,10,14442270,2154720,645723166,6732000,1,1.03,
HOPV15,Two-Stage Joint,42,1.0,15,149,164,240,10,14786865,2154720,923047601,6732000,1,1.03,
HOPV15,Two-Stage Joint,43,0.1,2,15,17,240,10,13959558,2154720,108182662,6732000,1,0.94,
HOPV15,Two-Stage Joint,43,0.3,4,45,49,240,10,14072316,2154720,285362684,6732000,1,0.98,
HOPV15,Two-Stage Joint,43,0.5,8,74,82,240,10,14313672,2154720,468527304,6732000,1,1.17,
HOPV15,Two-Stage Joint,43,0.7,10,104,114,240,10,14442270,2154720,645723166,6732000,1,0.97,
HOPV15,Two-Stage Joint,43,1.0,15,149,164,240,10,14786865,2154720,923047601,6732000,1,0.94,
HOPV15,DNGO-Joint,42,0.1,2,15,17,240,10,13959558,2154720,160405382,6732000,1,1.67,
HOPV15,DNGO-Joint,42,0.3,4,45,49,240,10,14072316,2154720,430946044,6732000,1,1.71,
HOPV15,DNGO-Joint,42,0.5,8,74,82,240,10,14313672,2154720,715813576,6732000,1,1.92,
HOPV15,DNGO-Joint,42,0.7,10,104,114,240,10,14442270,2154720,986370078,6732000,1,1.72,
HOPV15,DNGO-Joint,42,1.0,15,149,164,240,10,14786865,2154720,1414820273,6732000,1,1.43,
HOPV15,DNGO-Joint,43,0.1,2,15,17,240,10,13959558,2154720,160405382,6732000,1,2.27,
HOPV15,DNGO-Joint,43,0.3,4,45,49,240,10,14072316,2154720,430946044,6732000,1,1.45,
HOPV15,DNGO-Joint,43,0.5,8,74,82,240,10,14313672,2154720,715813576,6732000,1,1.57,
HOPV15,DNGO-Joint,43,0.7,10,104,114,240,10,14442270,2154720,986370078,6732000,1,12.03,
HOPV15,DNGO-Joint,43,1.0,15,149,164,240,10,14786865,2154720,1414820273,6732000,1,1.94,
HOPV15,Knowledge Distillation,42,0.1,2,15,17,240,10,13959558,2154720,104174982,6732000,1,1.05,
HOPV15,Knowledge Distillation,42,0.3,4,45,49,240,10,14072316,2154720,277205244,6732000,1,0.9,
HOPV15,Knowledge Distillation,42,0.5,8,74,82,240,10,14313672,2154720,452363976,6732000,1,0.77,
HOPV15,Knowledge Distillation,42,0.7,10,104,114,240,10,14442270,2154720,625410078,6732000,1,0.86,
HOPV15,Knowledge Distillation,42,1.0,15,149,164,240,10,14786865,2154720,892644273,6732000,1,0.88,
HOPV15,Knowledge Distillation,43,0.1,2,15,17,240,10,13959558,2154720,104174982,6732000,1,0.89,
HOPV15,Knowledge Distillation,43,0.3,4,45,49,240,10,14072316,2154720,277205244,6732000,1,0.88,
HOPV15,Knowledge Distillation,43,0.5,8,74,82,240,10,14313672,2154720,452363976,6732000,1,0.97,
HOPV15,Knowledge Distillation,43,0.7,10,104,114,240,10,14442270,2154720,625410078,6732000,1,0.98,
HOPV15,Knowledge Distillation,43,1.0,15,149,164,240,10,14786865,2154720,892644273,6732000,1,0.93,
HOPV15,Domain Adaptation (MMD),42,0.1,2,15,17,240,10,13959558,2154720,150499462,6732000,1,1.25,
HOPV15,Domain Adaptation (MMD),42,0.3,4,45,49,240,10,14072316,2154720,410700284,6732000,1,1.38,
HOPV15,Domain Adaptation (MMD),42,0.5,8,74,82,240,10,14313672,2154720,675784904,6732000,1,1.3,
HOPV15,Domain Adaptation (MMD),42,0.7,10,104,114,240,10,14442270,2154720,936001566,6732000,1,1.33,
HOPV15,Domain Adaptation (MMD),42,1.0,15,149,164,240,10,14786865,2154720,1339470001,6732000,1,1.53,
HOPV15,Domain Adaptation (MMD),43,0.1,2,15,17,240,10,13959558,2154720,150499462,6732000,1,1.31,
HOPV15,Domain Adaptation (MMD),43,0.3,4,45,49,240,10,14072316,2154720,410700284,6732000,1,1.29,
HOPV15,Domain Adaptation (MMD),43,0.5,8,74,82,240,10,14313672,2154720,675784904,6732000,1,1.44,
HOPV15,Domain Adaptation (MMD),43,0.7,10,104,114,240,10,14442270,2154720,936001566,6732000,1,1.37,
HOPV15,Domain Adaptation (MMD),43,1.0,15,149,164,240,10,14786865,2154720,1339470001,6732000,1,1.48,
HOPV15,Soft Parameter Sharing,42,0.1,2,15,17,240,10,13959558,2154720,119381382,6732000,1,1.48,
HOPV15,Soft Parameter Sharing,42,0.3,4,45,49,240,10,14072316,2154720,307618044,6732000,1,1.4,
HOPV15,Soft Parameter Sharing,42,0.5,8,74,82,240,10,14313672,2154720,513189576,6732000,1,1.52,
HOPV15,Soft Parameter Sharing,42,0.7,10,104,114,240,10,14442270,2154720,701442078,6732000,1,1.44,
HOPV15,Soft Parameter Sharing,42,1.0,15,149,164,240,10,14786865,2154720,1006692273,6732000,1,1.41,
HOPV15,Soft Parameter Sharing,43,0.1,2,15,17,240,10,13959558,2154720,119381382,6732000,1,1.49,
HOPV15,Soft Parameter Sharing,43,0.3,4,45,49,240,10,14072316,2154720,307618044,6732000,1,1.33,
HOPV15,Soft Parameter Sharing,43,0.5,8,74,82,240,10,14313672,2154720,513189576,6732000,1,1.37,
HOPV15,Soft Parameter Sharing,43,0.7,10,104,114,240,10,14442270,2154720,701442078,6732000,1,11.61,
HOPV15,Soft Parameter Sharing,43,1.0,15,149,164,240,10,14786865,2154720,1006692273,6732000,1,1.18,
HOPV15,Pseudo-Labeling,42,0.1,2,15,17,240,10,13959558,2154720,160402182,6732000,1,1.08,
HOPV15,Pseudo-Labeling,42,0.3,4,45,49,240,10,14072316,2154720,445867644,6732000,1,1.13,
HOPV15,Pseudo-Labeling,42,0.5,8,74,82,240,10,14313672,2154720,729733576,6732000,1,0.97,
HOPV15,Pseudo-Labeling,42,0.7,10,104,114,240,10,14442270,2154720,1015214878,6732000,1,1.08,
HOPV15,Pseudo-Labeling,42,1.0,15,149,164,240,10,14786865,2154720,1451121073,6732000,1,1.11,
HOPV15,Pseudo-Labeling,43,0.1,2,15,17,240,10,13959558,2154720,160402182,6732000,1,0.9,
HOPV15,Pseudo-Labeling,43,0.3,4,45,49,240,10,14072316,2154720,445867644,6732000,1,0.94,
HOPV15,Pseudo-Labeling,43,0.5,8,74,82,240,10,14313672,2154720,729733576,6732000,1,1.0,
HOPV15,Pseudo-Labeling,43,0.7,10,104,114,240,10,14442270,2154720,1015214878,6732000,1,1.04,
HOPV15,Pseudo-Labeling,43,1.0,15,149,164,240,10,14786865,2154720,1451121073,6732000,1,1.03,
HOPV15,Adapter,42,0.1,2,15,17,240,10,13959558,2154720,104796038,4458720,1,0.83,
HOPV15,Adapter,42,0.3,4,45,49,240,10,14072316,2154720,278447356,4458720,1,0.85,
HOPV15,Adapter,42,0.5,8,74,82,240,10,14313672,2154720,454848200,4458720,1,1.3,
HOPV15,Adapter,42,0.7,10,104,114,240,10,14442270,2154720,628515358,4458720,1,1.43,
HOPV15,Adapter,42,1.0,15,149,164,240,10,14786865,2154720,897302193,4458720,1,1.54,
HOPV15,Adapter,43,0.1,2,15,17,240,10,13959558,2154720,104796038,4458720,1,1.43,
HOPV15,Adapter,43,0.3,4,45,49,240,10,14072316,2154720,278447356,4458720,1,1.43,
HOPV15,Adapter,43,0.5,8,74,82,240,10,14313672,2154720,454848200,4458720,1,1.37,
HOPV15,Adapter,43,0.7,10,104,114,240,10,14442270,2154720,628515358,4458720,1,1.52,
HOPV15,Adapter,43,1.0,15,149,164,240,10,14786865,2154720,897302193,4458720,1,1.11,
Matbench-Gap,MFGP,42,0.1,2,20,22,3347,10,0,0,2023120,496316392,1,2.23,
Matbench-Gap,MFGP,42,0.3,3,60,63,3347,10,0,0,32387040,1438684254,1,2.48,
Matbench-Gap,MFGP,42,0.5,5,100,105,3347,10,0,0,141296400,2427539310,1,2.62,
Matbench-Gap,MFGP,42,0.7,7,139,146,3347,10,0,0,448147584,3415793224,1,3.09,
Matbench-Gap,MFGP,42,1.0,10,199,209,3347,10,0,0,1576709376,4978503310,1,3.51,
Matbench-Gap,MFGP,43,0.1,2,20,22,3347,10,0,0,2666840,496316392,1,2.45,
Matbench-Gap,MFGP,43,0.3,3,60,63,3347,10,0,0,74490192,1438684254,1,2.99,
Matbench-Gap,MFGP,43,0.5,5,100,105,3347,10,0,0,145221300,2427539310,1,2.69,
Matbench-Gap,MFGP,43,0.7,7,139,146,3347,10,0,0,382792728,3415793224,1,2.81,
Matbench-Gap,MFGP,43,1.0,10,199,209,3347,10,0,0,1330348536,4978503310,1,3.26,
Matbench-Gap,NARGP,42,0.1,2,20,22,3347,10,0,0,1890112,495757744,1,1.78,
Matbench-Gap,NARGP,42,0.3,3,60,63,3347,10,0,0,22472172,1436084136,1,2.01,
Matbench-Gap,NARGP,42,0.5,5,100,105,3347,10,0,0,183968750,2420316760,1,2.23,
Matbench-Gap,NARGP,42,0.7,7,139,146,3347,10,0,0,490517916,3401744806,1,2.83,
Matbench-Gap,NARGP,42,1.0,10,199,209,3347,10,0,0,1740341720,4949767102,1,3.33,
Matbench-Gap,NARGP,43,0.1,2,20,22,3347,10,0,0,1889440,495757744,1,2.0,
Matbench-Gap,NARGP,43,0.3,3,60,63,3347,10,0,0,27367164,1436084136,1,1.8,
Matbench-Gap,NARGP,43,0.5,5,100,105,3347,10,0,0,159311000,2420316760,1,2.11,
Matbench-Gap,NARGP,43,0.7,7,139,146,3347,10,0,0,470142576,3401744806,1,2.43,
Matbench-Gap,NARGP,43,1.0,10,199,209,3347,10,0,0,1123556544,4949767102,1,2.81,
Matbench-Gap,Sparse MFGP,42,0.1,2,20,22,3347,10,0,0,203160000,324458528,1,13.97,
Matbench-Gap,Sparse MFGP,42,0.3,3,60,63,3347,10,0,0,3616779000,379172782,1,12.38,
Matbench-Gap,Sparse MFGP,42,0.5,5,100,105,3347,10,0,0,14180102000,467267636,1,10.26,
Matbench-Gap,Sparse MFGP,42,0.7,7,139,146,3347,10,0,0,19405388000,467267636,1,10.68,
Matbench-Gap,Sparse MFGP,42,1.0,10,199,209,3347,10,0,0,27683462000,467267636,1,11.18,
Matbench-Gap,Sparse MFGP,43,0.1,2,20,22,3347,10,0,0,203160000,324458528,1,9.33,
Matbench-Gap,Sparse MFGP,43,0.3,3,60,63,3347,10,0,0,3616779000,379172782,1,9.74,
Matbench-Gap,Sparse MFGP,43,0.5,5,100,105,3347,10,0,0,14180102000,467267636,1,10.51,
Matbench-Gap,Sparse MFGP,43,0.7,7,139,146,3347,10,0,0,19405388000,467267636,1,11.2,
Matbench-Gap,Sparse MFGP,43,1.0,10,199,209,3347,10,0,0,27683462000,467267636,1,15.77,
Matbench-Gap,DKL Multi-Fidelity,42,0.1,2,20,22,3347,10,0,0,404504000,986170528,1,12.9,
Matbench-Gap,DKL Multi-Fidelity,42,0.3,3,60,63,3347,10,0,0,1525116000,1917244776,1,13.07,
Matbench-Gap,DKL Multi-Fidelity,42,0.5,5,100,105,3347,10,0,0,3534102000,2871307032,1,24.17,
Matbench-Gap,DKL Multi-Fidelity,42,0.7,7,139,146,3347,10,0,0,6757768000,3802925760,1,11.6,
Matbench-Gap,DKL Multi-Fidelity,42,1.0,10,199,209,3347,10,0,0,15098590000,5234961624,1,11.23,
Matbench-Gap,DKL Multi-Fidelity,43,0.1,2,20,22,3347,10,0,0,404504000,986170528,1,13.25,
Matbench-Gap,DKL Multi-Fidelity,43,0.3,3,60,63,3347,10,0,0,1525116000,1917244776,1,13.08,
Matbench-Gap,DKL Multi-Fidelity,43,0.5,5,100,105,3347,10,0,0,3534102000,2871307032,1,12.95,
Matbench-Gap,DKL Multi-Fidelity,43,0.7,7,139,146,3347,10,0,0,6757768000,3802925760,1,14.32,
Matbench-Gap,DKL Multi-Fidelity,43,1.0,10,199,209,3347,10,0,0,15098590000,5234961624,1,13.69,
Matbench-Gap,Sequential,42,0.1,2,20,22,3347,10,13959558,30049366,131742342,93883350,1,0.85,
Matbench-Gap,Sequential,42,0.3,3,60,63,3347,10,14015277,30049366,356093613,93883350,1,0.9,
Matbench-Gap,Sequential,42,0.5,5,100,105,3347,10,14130675,30049366,584261235,93883350,1,1.13,
Matbench-Gap,Sequential,42,0.7,7,139,146,3347,10,14251353,30049366,806920665,93883350,1,0.96,
Matbench-Gap,Sequential,42,1.0,10,199,209,3347,10,14442270,30049366,1149189918,93883350,1,1.26,
Matbench-Gap,Sequential,43,0.1,2,20,22,3347,10,13959558,30049366,131742342,93883350,1,1.18,
Matbench-Gap,Sequential,43,0.3,3,60,63,3347,10,14015277,30049366,356093613,93883350,1,1.22,
Matbench-Gap,Sequential,43,0.5,5,100,105,3347,10,14130675,30049366,584261235,93883350,1,1.26,
Matbench-Gap,Sequential,43,0.7,7,139,146,3347,10,14251353,30049366,806920665,93883350,1,1.26,
Matbench-Gap,Sequential,43,1.0,10,199,209,3347,10,14442270,30049366,1149189918,93883350,1,1.33,
Matbench-Gap,Curriculum,42,0.1,2,20,22,3347,10,13959558,30049366,139236742,93883350,1,1.6,
Matbench-Gap,Curriculum,42,0.3,3,60,63,3347,10,14015277,30049366,359897389,93883350,1,1.58,
Matbench-Gap,Curriculum,42,0.5,5,100,105,3347,10,14130675,30049366,585168883,93883350,1,1.54,
Matbench-Gap,Curriculum,42,0.7,7,139,146,3347,10,14251353,30049366,806576729,93883350,1,1.52,
Matbench-Gap,Curriculum,42,1.0,10,199,209,3347,10,14442270,30049366,1148089886,93883350,1,1.55,
Matbench-Gap,Curriculum,43,0.1,2,20,22,3347,10,13959558,30049366,139236742,93883350,1,1.53,
Matbench-Gap,Curriculum,43,0.3,3,60,63,3347,10,14015277,30049366,359897389,93883350,1,1.55,
Matbench-Gap,Curriculum,43,0.5,5,100,105,3347,10,14130675,30049366,585168883,93883350,1,1.53,
Matbench-Gap,Curriculum,43,0.7,7,139,146,3347,10,14251353,30049366,806576729,93883350,1,1.53,
Matbench-Gap,Curriculum,43,1.0,10,199,209,3347,10,14442270,30049366,1148089886,93883350,1,1.57,
Matbench-Gap,DNGO-Gradient,42,0.1,2,20,22,3347,10,13959558,30049366,213329542,93883350,1,2.6,
Matbench-Gap,DNGO-Gradient,42,0.3,3,60,63,3347,10,14015277,30049366,561034413,93883350,1,13.4,
Matbench-Gap,DNGO-Gradient,42,0.5,5,100,105,3347,10,14130675,30049366,925829235,93883350,1,2.03,
Matbench-Gap,DNGO-Gradient,42,0.7,7,139,146,3347,10,14251353,30049366,1282363865,93883350,1,2.3,
Matbench-Gap,DNGO-Gradient,42,1.0,10,199,209,3347,10,14442270,30049366,1829573918,93883350,1,2.1,
Matbench-Gap,DNGO-Gradient,43,0.1,2,20,22,3347,10,13959558,30049366,213329542,93883350,1,2.18,
Matbench-Gap,DNGO-Gradient,43,0.3,3,60,63,3347,10,14015277,30049366,561034413,93883350,1,2.05,
Matbench-Gap,DNGO-Gradient,43,0.5,5,100,105,3347,10,14130675,30049366,925829235,93883350,1,2.17,
Matbench-Gap,DNGO-Gradient,43,0.7,7,139,146,3347,10,14251353,30049366,1282363865,93883350,1,2.24,
Matbench-Gap,DNGO-Gradient,43,1.0,10,199,209,3347,10,14442270,30049366,1829573918,93883350,1,2.15,
Matbench-Gap,Progressive,42,0.1,2,20,22,3347,10,13959558,30049366,73950342,93883350,1,0.43,
Matbench-Gap,Progressive,42,0.3,3,60,63,3347,10,14015277,30049366,186845613,93883350,1,0.43,
Matbench-Gap,Progressive,42,0.5,5,100,105,3347,10,14130675,30049366,302181235,93883350,1,0.42,
Matbench-Gap,Progressive,42,0.7,7,139,146,3347,10,14251353,30049366,414760665,93883350,1,0.79,
Matbench-Gap,Progressive,42,1.0,10,199,209,3347,10,14442270,30049366,587781918,93883350,1,0.69,
Matbench-Gap,Progressive,43,0.1,2,20,22,3347,10,13959558,30049366,73950342,93883350,1,0.7,
Matbench-Gap,Progressive,43,0.3,3,60,63,3347,10,14015277,30049366,186845613,93883350,1,0.63,
Matbench-Gap,Progressive,43,0.5,5,100,105,3347,10,14130675,30049366,302181235,93883350,1,0.64,
Matbench-Gap,Progressive,43,0.7,7,139,146,3347,10,14251353,30049366,414760665,93883350,1,0.68,
Matbench-Gap,Progressive,43,1.0,10,199,209,3347,10,14442270,30049366,587781918,93883350,1,0.69,
Matbench-Gap,Two-Stage Joint,42,0.1,2,20,22,3347,10,13959558,30049366,135797382,93883350,1,1.16,
Matbench-Gap,Two-Stage Joint,42,0.3,3,60,63,3347,10,14015277,30049366,362460333,93883350,1,1.14,
Matbench-Gap,Two-Stage Joint,42,0.5,5,100,105,3347,10,14130675,30049366,594872435,93883350,1,1.2,
Matbench-Gap,Two-Stage Joint,42,0.7,7,139,146,3347,10,14251353,30049366,821766873,93883350,1,1.22,
Matbench-Gap,Two-Stage Joint,42,1.0,10,199,209,3347,10,14442270,30049366,1170402846,93883350,1,1.27,
Matbench-Gap,Two-Stage Joint,43,0.1,2,20,22,3347,10,13959558,30049366,135797382,93883350,1,1.15,
Matbench-Gap,Two-Stage Joint,43,0.3,3,60,63,3347,10,14015277,30049366,362460333,93883350,1,1.16,
Matbench-Gap,Two-Stage Joint,43,0.5,5,100,105,3347,10,14130675,30049366,594872435,93883350,1,1.18,
Matbench-Gap,Two-Stage Joint,43,0.7,7,139,146,3347,10,14251353,30049366,821766873,93883350,1,1.24,
Matbench-Gap,Two-Stage Joint,43,1.0,10,199,209,3347,10,14442270,30049366,1170402846,93883350,1,12.26,
Matbench-Gap,DNGO-Joint,42,0.1,2,20,22,3347,10,13959558,30049366,201732742,93883350,1,2.02,
Matbench-Gap,DNGO-Joint,42,0.3,3,60,63,3347,10,14015277,30049366,543639213,93883350,1,2.1,
Matbench-Gap,DNGO-Joint,42,0.5,5,100,105,3347,10,14130675,30049366,896837235,93883350,1,2.15,
Matbench-Gap,DNGO-Joint,42,0.7,7,139,146,3347,10,14251353,30049366,1241775065,93883350,1,2.16,
Matbench-Gap,DNGO-Joint,42,1.0,10,199,209,3347,10,14442270,30049366,1771589918,93883350,1,2.2,
Matbench-Gap,DNGO-Joint,43,0.1,2,20,22,3347,10,13959558,30049366,201732742,93883350,1,2.1,
Matbench-Gap,DNGO-Joint,43,0.3,3,60,63,3347,10,14015277,30049366,543639213,93883350,1,2.12,
Matbench-Gap,DNGO-Joint,43,0.5,5,100,105,3347,10,14130675,30049366,896837235,93883350,1,2.17,
Matbench-Gap,DNGO-Joint,43,0.7,7,139,146,3347,10,14251353,30049366,1241775065,93883350,1,1.87,
Matbench-Gap,DNGO-Joint,43,1.0,10,199,209,3347,10,14442270,30049366,1771589918,93883350,1,1.8,
Matbench-Gap,Knowledge Distillation,42,0.1,2,20,22,3347,10,13959558,30049366,131742342,93883350,1,0.77,
Matbench-Gap,Knowledge Distillation,42,0.3,3,60,63,3347,10,14015277,30049366,356093613,93883350,1,0.75,
