benchmark,model,seed,status,first_diff_step,n_compared,ref_at_Bm1,new_at_Bm1,new_final,src
HOPV15,DNGOGradient,46,match,-1.0,143.0,4.299999999999999,4.299999999999999,0.0,results
HOPV15,DNGOGradient,47,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOGradient,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,49,match,-1.0,143.0,3.9,3.9,3.6,results
HOPV15,DNGOGradient,50,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOGradient,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,53,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,54,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOGradient,55,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,56,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,57,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,58,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOGradient,59,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOGradient,60,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOGradient,61,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,42,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,43,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,44,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,45,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,46,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,47,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,DNGOJoint,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,49,match,-1.0,143.0,3.9,3.9,2.619999999999999,results
HOPV15,DNGOJoint,50,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,53,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,54,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,55,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,56,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,57,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DNGOJoint,58,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,59,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,0.0,results
HOPV15,DNGOJoint,60,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DNGOJoint,61,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,42,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,43,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,44,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,0.0,results
HOPV15,DomainAdaptationMMD,45,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DomainAdaptationMMD,46,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DomainAdaptationMMD,47,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,DomainAdaptationMMD,48,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,DomainAdaptationMMD,49,match,-1.0,143.0,3.499999999999999,3.499999999999999,3.499999999999999,results
HOPV15,DomainAdaptationMMD,50,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,53,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,DomainAdaptationMMD,54,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DomainAdaptationMMD,55,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,56,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,DomainAdaptationMMD,57,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,58,match,-1.0,143.0,3.2,3.1999999999999997,3.1999999999999997,results
HOPV15,DomainAdaptationMMD,59,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,60,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,DomainAdaptationMMD,61,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,KnowledgeDistillation,42,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,43,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,44,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,45,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,46,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,47,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,49,match,-1.0,143.0,4.299999999999999,4.299999999999999,3.499999999999999,results
HOPV15,KnowledgeDistillation,50,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,53,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,54,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,55,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,0.0,results
HOPV15,KnowledgeDistillation,56,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,57,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,KnowledgeDistillation,58,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,59,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,60,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,KnowledgeDistillation,61,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,MFGP,42,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,43,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,44,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,45,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,46,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,47,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,48,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,49,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,50,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,51,match,-1.0,143.0,3.499999999999999,3.499999999999999,3.499999999999999,results
HOPV15,MFGP,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,53,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,54,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,55,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,56,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,57,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,MFGP,58,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,59,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,60,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,MFGP,61,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,NARGP,42,match,-1.0,143.0,1.5999999999999996,1.5999999999999996,1.5999999999999996,results
HOPV15,NARGP,43,match,-1.0,143.0,5.459999999999999,5.459999999999999,3.879999999999999,results
HOPV15,NARGP,44,match,-1.0,143.0,1.5999999999999996,1.5999999999999996,1.5999999999999996,results
HOPV15,NARGP,45,match,-1.0,143.0,3.499999999999999,3.499999999999999,3.499999999999999,results
HOPV15,NARGP,46,match,-1.0,143.0,2.469999999999999,2.469999999999999,1.5999999999999996,results
HOPV15,NARGP,47,match,-1.0,143.0,3.789999999999999,3.789999999999999,2.129999999999999,results
HOPV15,NARGP,48,match,-1.0,143.0,5.319999999999999,5.319999999999999,4.4,results
HOPV15,NARGP,49,match,-1.0,143.0,2.39,2.39,1.5999999999999996,results
HOPV15,NARGP,50,match,-1.0,143.0,3.53,3.53,1.5999999999999996,results
HOPV15,NARGP,51,match,-1.0,143.0,3.499999999999999,3.499999999999999,2.39,results
HOPV15,NARGP,52,match,-1.0,143.0,2.129999999999999,2.129999999999999,2.129999999999999,results
HOPV15,NARGP,53,match,-1.0,143.0,2.129999999999999,2.129999999999999,2.129999999999999,results
HOPV15,NARGP,54,match,-1.0,143.0,5.459999999999999,5.459999999999999,3.879999999999999,results
HOPV15,NARGP,55,match,-1.0,143.0,5.459999999999999,5.459999999999999,3.879999999999999,results
HOPV15,NARGP,56,match,-1.0,143.0,3.789999999999999,3.789999999999999,2.129999999999999,results
HOPV15,NARGP,57,match,-1.0,143.0,3.499999999999999,3.499999999999999,3.499999999999999,results
HOPV15,NARGP,58,match,-1.0,143.0,1.5999999999999996,1.5999999999999996,1.5999999999999996,results
HOPV15,NARGP,59,match,-1.0,143.0,1.5999999999999996,1.5999999999999996,1.5999999999999996,results
HOPV15,NARGP,60,match,-1.0,143.0,5.459999999999999,5.459999999999999,3.879999999999999,results
HOPV15,NARGP,61,match,-1.0,143.0,2.129999999999999,2.129999999999999,2.129999999999999,results
HOPV15,Progressive,42,match,-1.0,143.0,4.699999999999999,4.699999999999999,0.0,results
HOPV15,Progressive,43,match,-1.0,143.0,4.699999999999999,4.699999999999999,3.9,results
HOPV15,Progressive,44,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,2.8999999999999995,results
HOPV15,Progressive,45,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,Progressive,46,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Progressive,47,match,-1.0,143.0,3.2,3.1999999999999997,3.1999999999999997,results
HOPV15,Progressive,48,match,-1.0,143.0,3.2,3.1999999999999997,2.8999999999999995,results
HOPV15,Progressive,49,match,-1.0,143.0,3.2,3.1999999999999997,3.1999999999999997,results
HOPV15,Progressive,50,match,-1.0,143.0,4.699999999999999,4.699999999999999,2.8999999999999995,results
HOPV15,Progressive,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Progressive,52,match,-1.0,143.0,3.499999999999999,3.499999999999999,3.499999999999999,results
HOPV15,Progressive,53,match,-1.0,143.0,4.629999999999999,4.629999999999999,3.999999999999999,results
HOPV15,Progressive,54,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,Progressive,55,match,-1.0,143.0,3.6,3.6,3.6,results
HOPV15,Progressive,56,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Progressive,57,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Progressive,58,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.109999999999999,results
HOPV15,Progressive,59,match,-1.0,143.0,4.02,4.02,4.02,results
HOPV15,Progressive,60,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,Progressive,61,match,-1.0,143.0,4.629999999999999,4.629999999999999,4.629999999999999,results
HOPV15,PseudoLabeling,42,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,43,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,44,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,45,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,46,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,47,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,49,match,-1.0,143.0,4.299999999999999,4.299999999999999,3.499999999999999,results
HOPV15,PseudoLabeling,50,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,53,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,54,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,55,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,0.0,results
HOPV15,PseudoLabeling,56,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,57,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,PseudoLabeling,58,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,59,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,60,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,PseudoLabeling,61,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,Sequential,42,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,43,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,44,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,45,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,46,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,47,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,49,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,Sequential,50,match,-1.0,143.0,4.109999999999999,4.109999999999999,0.0,results
HOPV15,Sequential,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,52,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,Sequential,53,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,54,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,55,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,0.0,results
HOPV15,Sequential,56,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,57,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,58,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,59,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,Sequential,60,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,Sequential,61,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SoftParameterSharing,42,match,-1.0,143.0,4.699999999999999,4.699999999999999,0.0,results
HOPV15,SoftParameterSharing,43,match,-1.0,143.0,3.999999999999999,3.999999999999999,3.999999999999999,results
HOPV15,SoftParameterSharing,44,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,2.8999999999999995,results
HOPV15,SoftParameterSharing,45,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,SoftParameterSharing,46,match,-1.0,143.0,3.499999999999999,3.499999999999999,3.1999999999999997,results
HOPV15,SoftParameterSharing,47,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SoftParameterSharing,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SoftParameterSharing,49,match,-1.0,143.0,3.499999999999999,3.499999999999999,2.8999999999999995,results
HOPV15,SoftParameterSharing,50,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,SoftParameterSharing,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SoftParameterSharing,52,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,SoftParameterSharing,53,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SoftParameterSharing,54,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,SoftParameterSharing,55,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.629999999999999,results
HOPV15,SoftParameterSharing,56,match,-1.0,143.0,4.699999999999999,4.699999999999999,4.699999999999999,results
HOPV15,SoftParameterSharing,57,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SoftParameterSharing,58,match,-1.0,143.0,4.109999999999999,4.109999999999999,2.8999999999999995,results
HOPV15,SoftParameterSharing,59,match,-1.0,143.0,3.2,3.1999999999999997,0.0,results
HOPV15,SoftParameterSharing,60,match,-1.0,143.0,4.02,4.02,4.02,results
HOPV15,SoftParameterSharing,61,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,SparseMFGP,42,match,-1.0,143.0,3.9,3.9,3.9,results
HOPV15,SparseMFGP,43,match,-1.0,143.0,3.9,3.9,3.6,results
HOPV15,SparseMFGP,44,match,-1.0,143.0,3.6,3.6,0.0,results
HOPV15,SparseMFGP,45,match,-1.0,143.0,3.6,3.6,0.0,results
HOPV15,SparseMFGP,46,match,-1.0,143.0,3.6,3.6,0.0,results
HOPV15,SparseMFGP,47,MISMATCH,110.0,143.0,3.6,3.9,0.0,results
HOPV15,SparseMFGP,48,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,SparseMFGP,49,MISMATCH,132.0,143.0,3.6,3.9,0.0,results
HOPV15,SparseMFGP,50,match,-1.0,143.0,3.9,3.9,3.6,results
HOPV15,SparseMFGP,51,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,SparseMFGP,52,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,SparseMFGP,53,match,-1.0,143.0,3.9,3.9,3.6,results
HOPV15,SparseMFGP,54,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,SparseMFGP,55,match,-1.0,143.0,3.9,3.9,3.6,results
HOPV15,SparseMFGP,56,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,SparseMFGP,57,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,SparseMFGP,58,MISMATCH,88.0,143.0,3.6,3.9,0.0,results
HOPV15,SparseMFGP,59,match,-1.0,143.0,3.9,3.9,0.0,results
HOPV15,SparseMFGP,60,MISMATCH,66.0,143.0,0.0,3.9,3.6,results
HOPV15,SparseMFGP,61,MISMATCH,132.0,143.0,3.9,3.6,0.0,results
HOPV15,TwoStageJoint,42,match,-1.0,143.0,3.2,3.1999999999999997,3.1999999999999997,results
HOPV15,TwoStageJoint,43,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,0.0,results
HOPV15,TwoStageJoint,44,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,45,match,-1.0,143.0,2.8999999999999995,2.8999999999999995,2.8999999999999995,results
HOPV15,TwoStageJoint,46,match,-1.0,143.0,4.02,4.02,3.999999999999999,results
HOPV15,TwoStageJoint,47,match,-1.0,143.0,4.499999999999999,4.499999999999999,0.0,results
HOPV15,TwoStageJoint,48,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,49,match,-1.0,143.0,3.2,3.1999999999999997,2.39,results
HOPV15,TwoStageJoint,50,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,TwoStageJoint,51,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,52,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,53,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,54,match,-1.0,143.0,3.2,3.1999999999999997,0.0,results
HOPV15,TwoStageJoint,55,match,-1.0,143.0,4.299999999999999,4.299999999999999,0.0,results
HOPV15,TwoStageJoint,56,match,-1.0,143.0,1.5999999999999996,1.5999999999999996,1.5999999999999996,results
HOPV15,TwoStageJoint,57,match,-1.0,143.0,5.199999999999999,5.199999999999999,0.0,results
HOPV15,TwoStageJoint,58,match,-1.0,143.0,3.499999999999999,3.499999999999999,0.0,results
HOPV15,TwoStageJoint,59,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,60,match,-1.0,143.0,0.0,0.0,0.0,results
HOPV15,TwoStageJoint,61,match,-1.0,143.0,0.0,0.0,0.0,results
Matbench-Gap,Adapter,42,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Adapter,43,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Adapter,44,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Adapter,45,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.03,results
Matbench-Gap,Adapter,46,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Adapter,47,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,48,match,-1.0,169.0,0.24,0.24,0.2000000000000001,results
Matbench-Gap,Adapter,49,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,50,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Adapter,51,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,52,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Adapter,53,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,55,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Adapter,56,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,57,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,58,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Adapter,59,match,-1.0,169.0,0.0699999999999998,0.0699999999999998,0.05,results
Matbench-Gap,Adapter,60,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.24,results
Matbench-Gap,Adapter,61,match,-1.0,169.0,0.1,0.1,0.01,results
Matbench-Gap,Curriculum,42,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Curriculum,43,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Curriculum,44,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,Curriculum,45,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.1700000000000001,results
Matbench-Gap,Curriculum,46,match,-1.0,169.0,0.4300000000000001,0.4300000000000001,0.01,results
Matbench-Gap,Curriculum,47,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Curriculum,48,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.0,results
Matbench-Gap,Curriculum,49,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Curriculum,50,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Curriculum,51,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,Curriculum,52,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Curriculum,53,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Curriculum,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Curriculum,55,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
Matbench-Gap,Curriculum,56,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,Curriculum,57,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Curriculum,58,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Curriculum,59,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,Curriculum,60,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Curriculum,61,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.1,results
Matbench-Gap,DKL,42,no_ref,,,,,,
Matbench-Gap,DKL,43,no_ref,,,,,,
Matbench-Gap,DKL,44,no_ref,,,,,,
Matbench-Gap,DKL,45,no_ref,,,,,,
Matbench-Gap,DKL,46,no_ref,,,,,,
Matbench-Gap,DKL,47,no_ref,,,,,,
Matbench-Gap,DKL,48,no_ref,,,,,,
Matbench-Gap,DKL,49,no_ref,,,,,,
Matbench-Gap,DKL,50,no_ref,,,,,,
Matbench-Gap,DKL,51,no_ref,,,,,,
Matbench-Gap,DKL,52,no_ref,,,,,,
Matbench-Gap,DKL,53,no_ref,,,,,,
Matbench-Gap,DKL,54,no_ref,,,,,,
Matbench-Gap,DKL,55,no_ref,,,,,,
Matbench-Gap,DKL,56,no_ref,,,,,,
Matbench-Gap,DKL,57,no_ref,,,,,,
Matbench-Gap,DKL,58,no_ref,,,,,,
Matbench-Gap,DKL,59,no_ref,,,,,,
Matbench-Gap,DKL,60,no_ref,,,,,,
Matbench-Gap,DKL,61,no_ref,,,,,,
Matbench-Gap,DNGOGradient,42,match,-1.0,169.0,0.48,0.48,0.05,results
Matbench-Gap,DNGOGradient,43,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,DNGOGradient,44,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,DNGOGradient,45,match,-1.0,169.0,0.7600000000000002,0.7600000000000002,0.3299999999999998,results
Matbench-Gap,DNGOGradient,46,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.1999999999999999,results
Matbench-Gap,DNGOGradient,47,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,DNGOGradient,48,match,-1.0,169.0,0.02,0.02,0.01,results
Matbench-Gap,DNGOGradient,49,match,-1.0,169.0,0.54,0.54,0.3800000000000001,results
Matbench-Gap,DNGOGradient,50,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,DNGOGradient,51,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,DNGOGradient,52,match,-1.0,169.0,0.01,0.01,0.0,results
Matbench-Gap,DNGOGradient,53,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DNGOGradient,54,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DNGOGradient,55,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DNGOGradient,56,match,-1.0,169.0,0.2199999999999999,0.2199999999999999,0.2199999999999999,results
Matbench-Gap,DNGOGradient,57,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,DNGOGradient,58,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DNGOGradient,59,match,-1.0,169.0,0.3800000000000001,0.3800000000000001,0.07,results
Matbench-Gap,DNGOGradient,60,match,-1.0,169.0,0.1,0.1,0.01,results
Matbench-Gap,DNGOGradient,61,match,-1.0,169.0,0.6000000000000001,0.6000000000000001,0.52,results
Matbench-Gap,DNGOJoint,42,match,-1.0,169.0,0.1899999999999999,0.1899999999999999,0.01,results
Matbench-Gap,DNGOJoint,43,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DNGOJoint,44,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
